#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
industrial_luxury_furniture_production_desc;镶嵌工艺是高档家具在未被镶板破坏的表面上使用木纹和颜色进行装饰的核心。为了产生想要的效果，家具设计师或镶嵌术专家，要么直接在原木上画出图案，要么在原木上贴上纸样。然后用粗麻布把薄片切下来，或者，后来，有时用锯子，把图案组装起来，粘在原木上。镶嵌图案变得越来越复杂，虽然往往是花卉，他们也可以包括几何和叙事主题。使用的材料也变得更加多样化，不仅包括稀有的热带木材和银、青铜和黄铜等金属，而且还包括各种各样的其他半珍贵材料。;;;;;;;;;;;;x
industrial_paper_production;连续造纸机;;;;;;;;;;;;x
industrial_paper_production_desc;在连续造纸机发明之前，纸张是通过搅拌纸浆浆的容器并将其倒入称为纸模的织物筛子中，或将纸模从缸中浸入并提起而制成的。当湿纸仍在片状模具中的织物上时，将其压制以除去多余的水分。然后把纸张拿出来挂在绳子或木棍上晾干。第一台连续式长网造纸机改变了这一切。它在成型部分使用一个特殊的编织物网传送带，在那里排出纤维浆，形成一个连续的纸网，纸留在一个水平的排水区域，称为排水表。;;;;;;;;;;;;x
commerce_raiders;蒸汽护卫舰;;;;;;;;;;;;x
friedrich_engels_desc;年轻时恩格斯去曼彻斯特帮助他父亲管理他的棉花厂。恩格斯对这座城市的贫穷感到震惊，于是开始写一篇文章，作为《英国工人阶级状况》（1844年）发表。在这里，恩格斯会见了马克思，他将与马克思一起写作，并试图在他的余生中组织国际工人组织。恩格斯在智力上生活在马克思的阴影下，但在经济上他资助马克思是为了使他能够写作。基本上没有恩格斯就没有马克思，反之亦然。;;;;;;;;;;;;x
commerce_raiders_desc;第一代蒸汽战舰是“桨式战舰”（在护卫舰、单桅帆船、炮舰或其他类别中）。他们使用安装在两边或中间的桨轮。由于机械和桨轮所占用的空间，在桨船的舷侧安装火炮的传统布局是不可行的。因此，这些船通常只配备了少量安装在枢轴和滑道上的重型火炮。;;;;;;;;;;;;x
james_mill;詹姆士·密尔;;;;;;;;;;;;x
james_mill_desc;詹姆斯·密尔是一位激进的思想家，他在杰里米·边沁的阴影下工作。这两个人合在一起可以被描述为功利主义的发明者，密尔的著作《政治经济学原理》（1821）和《人类心理现象分析》（1829）解释了功利主义的普遍适用性。;;;;;;;;;;;;x
post_napoleonic_army_doctrine;后拿破仑军事学说;;;;;;;;;;;;x
post_napoleonic_army_doctrine_desc;法国大革命和随后的拿破仑战争彻底改变了军事战略。这一时期的影响在美国内战和第一次世界大战的早期阶段仍然可以感受到。随着廉价小武器的出现和应征公民士兵的崛起，军队的规模迅速扩大，变成了集结的编队。这就需要把军队先分为师，后分为军。伴随师而来的是师级火炮：重量轻、火力大的机动火炮。由枪兵和火枪手组成的刚性阵型密集地发射凌空炮弹，让位于以小规模战斗线作战的轻步兵。;;;;;;;;;;;;x
neokantian_idealism;新康德唯心主义;;;;;;;;;;;;x
neokantian_idealism_desc;康德的先验唯心主义意味着，世界只能通过范畴，或者说是我们内在的、经验性的理想概念来理解。这有时被称为弱经验论。然而，新康德的唯心主义者却与康德相去甚远，或多或少地回到了一种更为古典的唯心主义，尽管这是用康德的语言解释的，在他们对世界的分析中涉及到范畴。;;;;;;;;;;;;x
proto_existentialism_desc;这不是一场哲学运动，而是不同的哲学家分析和讨论他们认为有缺陷的概念和概念。像直觉、时间、智力和存在等事物的一般概念那样千差万别的事物必须重新表述，以免产生伪问题。;;;;;;;;;;;;x
combat_medicine_desc;在这一点上，世界各国的陆军和海军已经认识到，不仅需要在其组织内建立一支医疗队，而且在战斗和前线执勤中所造成的疾病和创伤也需要专门化。;;;;;;;;;;;;x
social_conscience_desc;社会良知是从伦理或道德原则逻辑上产生的动机，这些伦理或道德原则支配着一个社会以及个人的思想和行为。;;;;;;;;;;;;x
i_analytic_philosophy_desc;这原本是哲学家们的一个迥然不同的运动，他们想从老旧的和不一致的论文中解放逻辑和数学基础。它后来发展成为试图把语言和形式逻辑联系起来，从而为现实创造一个客观的现实主义基础。这使逻辑实证主义走了一条岔路。然而，当维特根斯坦的早期追随者之一发生了90度的转变，试图驳斥自己早期的立场时，客观主义立场崩溃了。;;;;;;;;;;;;x
logical_positivism_desc;逻辑实证主义者否认形而上学和传统哲学的合理性。他们断言，许多哲学问题确实是毫无意义的，主要涉及科学知识的逻辑分析。他们没能确保他们认为自己是知识的坚实基础，而如今却常常被认为是死胡同。;;;;;;;;;;;;x
dogma_of_mass_action_desc;在某种程度上，从一般激进主义发展而来的一种思想路线是群众行动教条，这意味着只有通过群众行动，如集会和罢工，才能充分提高工人的意识水平，使他了解什么对自己最有利。;;;;;;;;;;;;x
bessemer_steel;转炉炼钢法;;;;;;;;;;;;x
bessemer_steel_desc;虽然该方法以英国的亨利·贝塞默爵士的名字命名，但它是在许多研究人员的改进后才具有在商业上广泛应用的能力。贝塞默和美国的威廉·凯利几乎同时独立设计出该方法。早在1847年，宾夕法尼亚州匹兹堡的商人兼科学家凯利就开始进行实验，旨在开发一种通过气流从生铁中去除杂质的革命性方法。凯利所提出的理论是，注入铁水的空气不仅会提供氧气与杂质发生反应，将杂质转化为可作为熔渣分离的氧化物，而且这些反应中产生的热量会提高物质的温度，使其在操作过程中不会凝固。在几次失败后，他成功地证明了他的理论，并迅速生产出钢锭。;;;;;;;;;;;;x
thomas_steel;碱性转炉炼钢法;;;;;;;;;;;;x
thomas_steel_desc;许多铁矿石含有一些磷，从中冶炼的生铁也含有磷。在贝塞默法中，通过液态生铁吹入空气中的氧，显然不能去除磷。它既没有像一氧化碳中的碳那样以气体成分的形式冒出，也没有成为炉渣或浮渣的一部分。但是你必须抓住一些炉渣中的磷才能除去它。要考虑的问题很简单：为什么在吹炼过程中形成的熔渣中没有磷作为某种氧化物加入？一位对炼铁和冶金感兴趣的公务员西德尼·吉尔克里斯特·托马斯咬牙切齿，着手解决钢铁工业的最大问题。他得到了表弟珀西·卡莱尔·吉尔克里斯特的帮助，后者是一家炼铁公司的化学家。他们努力工作，但好几年没有运气。最终，吉尔克里斯特工作的铁厂给了他们一些支持，他们开始用一个小型实验室类型的转换器进行实验，尝试他们根据“理论”理由选择的各种材料。他们终于成功了，在1878年3月伦敦钢铁协会的一次会议上宣布了吉尔克里斯特-托马斯法。;;;;;;;;;;;;x
martin_steel;平炉炼钢法;;;;;;;;;;;;x
martin_steel_desc;卡尔·威廉·西门子在19世纪50年代开发了西门子蓄热式加热炉，并在1857年宣称可以回收足够的热量以节省70-80%的燃料。该炉利用燃料和空气的蓄热预热进行燃烧，在高温下运行。在蓄热式预热中，从炉子排出的废气被泵入一个装有砖块的腔室，在那里热量从气体传递到砖块。然后炉内的气流反向流动，使燃料和空气通过燃烧室并被砖块加热。通过这种方法，平炉可以达到足够高的温度熔化钢，但西门子最初并没有使用它。1865年，法国工程师皮埃尔-埃米尔·马丁从西门子公司取得许可证，并首次将其蓄热式炉用于炼钢。西门子蓄热式加热炉最吸引人的特点是快速生产大量基本钢材，例如用于建造高层建筑。熔炉的一般尺寸为50至100吨，但对于某些特殊工艺，其容量可能为250吨甚至500吨。;;;;;;;;;;;;x
refrigerator_technology_desc;冰箱技术的引进不仅彻底改变了食品工业，也改变了一直受温度限制的酿酒工业。;;;;;;;;;;;;x
bankruptcy_proceedings_desc;通过制定破产法来规范破产程序，破产程序不仅变得更简单、更快，而且减少了债权人的不确定性。;;;;;;;;;;;;x
army_wargames_desc;兵棋是参谋培训。它意味着模拟一种情况，一场虚构的冲突战争，让两个参谋互相对抗，训练他们进行命令编写、沟通和计划。在某种程度上也训练了他们的战术和操作技能。;;;;;;;;;;;;x
wargames_desc;兵棋是参谋培训。它意味着模拟一种情况，一场虚构的冲突战争，让两个参谋互相对抗，训练他们进行命令编写、沟通和计划。在某种程度上也训练了他们的战术和操作技能。;;;;;;;;;;;;x
speedy_maneuvering_tactic_desc;这种战术包括利用速度在适当的时间和轨道上操纵自己的船只进入射击位置，使敌人的枪炮不准确，甚至无法瞄准接近的船只。由于与这种战术相关的速度，它还导致需要训练军官如何在最佳时间进行突破性机动，以避免碰撞，并使自己的枪能够承受。;;;;;;;;;;;;x
big_sail_ships;风帆主力舰;;;;;;;;;;;;x
big_sail_ships_desc;适合远洋航行的船，有多个甲板和帆，有一排又一排的加农炮。;;;;;;;;;;;;x
sail_ships_transport;远洋运输;;;;;;;;;;;;x
sail_ships_transport_desc;传统的小型运输船无法承受长途运输。只有真正具有远洋价值的船才能挑得起重担。;;;;;;;;;;;;x
big_sail_support;远洋支援舰;;;;;;;;;;;;x
big_sail_support_desc;能够在远离海岸的地方进行有限交战的护卫舰。;;;;;;;;;;;;x
fish_trawlers;拖网渔船;;;;;;;;;;;;x
fish_trawlers_desc;现代的拖网渔船是19世纪在英国的布里克瑟姆渔港开发的。到了19世纪初，由于南德文郡过度捕捞的水域中的鱼类资源持续枯竭，布里克瑟姆的渔民需要比以往任何时候都进一步扩大他们的捕鱼区域。布里克瑟姆拖网渔船是在那里发展起来的一个圆滑的体形和有一个高的斜桁钻机，这使船舶有足够的速度，使长途旅行的渔场在海洋中。它们也足够坚固，能够在深水中拖曳大型拖网。在布里克瑟姆建造的大型拖网渔船为这个村庄赢得了“深海渔业之母”的称号。;;;;;;;;;;;;x
metallurgy;冶金与采矿;;;;;;;;;;;;x
pattinson_process;帕廷森炼铅法;;;;;;;;;;;;x
pattinson_process_desc;帕廷森法是从铅中除去银的方法。这一过程取决于这样一个事实，即其中含银最少的铅会在液化时首先固化。实际上，该方法需要多次结晶，并且富银熔体中的银含量不能超过2%。;;;;;;;;;;;;x
parkes_process;帕克斯炼铅法;;;;;;;;;;;;x
parkes_process_desc;帕克斯工艺是一种火法冶金工艺，用于在金块生产过程中从铅中除去银。该工艺利用了锌的两种液态性质。一是锌与铅不溶，二是银在锌中的溶解度是铅的3000倍。当锌被添加到含有银作为污染物的液态铅中时，银优先迁移到锌中。因为锌不溶于铅，所以它保留在一个单独的层中，很容易被除去。然后加热锌银溶液，直到锌蒸发，留下几乎纯银。如果液态铅中有金，也可以用同样的方法除去和分离。;;;;;;;;;;;;x
square_set_timbering;方形支架;;;;;;;;;;;;x
square_set_timbering_desc;方形支架是德国人菲利浦·戴德斯海默发明的一种系统，它使用重型木材“立方体”作为地下采矿隧道和竖井的支撑，使熟练的矿工能够打开任何尺寸的三维空洞。在大的开口处，立方体可以用废石填充，从地板到屋顶形成一个由木头和岩石组成的实心柱（矿工术语中的“背”）。该系统受蜂巢结构的启发，能够开采康斯托克矿脉的大型银矿体，用矿工的话来说，这些银矿体位于非常弱的岩石中，“重地面”。戴德斯海默拒绝为这项发明申请专利，这项发明很容易成为1860年最重要的采矿创新。;;;;;;;;;;;;x
drilling_and_blasting;钻孔和爆破;;;;;;;;;;;;x
dynamite;炸药;;;;;;;;;;;;x
dynamite_desc;炸药是由硝化甘油、吸附剂（如贝壳粉或粘土粉）和稳定剂制成的爆炸物。它是由瑞典化学家兼工程师阿尔弗雷德·诺贝尔在吉斯特哈特发明的，并于1867年获得专利。作为黑火药的一种更强有力的替代品，它迅速得到了广泛的应用。;;;;;;;;;;;;x
electrolytic_refining;电解精炼;;;;;;;;;;;;x
electrolytic_refining_desc;电解，或电解精炼，是一种对任意精炼方法所获得的金属进行提取或提纯的技术。在电解精炼过程中，一块含杂质金属作为阳极，而一片薄金属片作为阴极。阴极和阳极都浸在金属盐溶液的电解池中。在施加适当电压的电流后，含杂质金属在阳极溶解，纯金属会在阴极沉积。;;;;;;;;;;;;x
deep_mining;深部采煤;;;;;;;;;;;;x
deep_mining_desc;深部开采是指通过地下开采方法开采煤炭，包括通过立井或斜井、从煤炭露头进行巷道开采或通过其他不涉及剥离覆盖层以暴露矿床的方式进入煤矿。;;;;;;;;;;;;x
percussion_drill;风钻;;;;;;;;;;;;x
percussion_drill_desc;自19世纪40年代末以来，撒丁岛国王卡洛·阿尔贝托就一直在考虑挖掘一条12公里（7.5英里）长的隧道，穿过弗雷瑞斯山，在意大利和法国之间建立一条铁路线，这条铁路线将穿越他的王国。对机械凿岩机的需求是显而易见的，这引发了欧洲对气动凿岩机的研究。法国人卡韦设计了一种使用压缩空气的凿岩机，并于1851年获得专利，但在每一个冲程中，空气都必须手动进入气缸，因此没有成功。1854年，在英国，托马斯·巴特利特制造了一种直接与蒸汽机活塞相连的凿岩机，并获得了专利（1855年）。1855年，巴特利特向弗雷朱斯山隧道项目的官员们展示了他用压缩空气驱动的钻机。;;;;;;;;;;;;x
friction_hoist;摩擦式提升机;;;;;;;;;;;;x
friction_hoist_desc;摩擦式（或科佩）提升机由弗雷德里希·科佩于1877年发明，安装在矿井上方的地面或井架顶部。它们利用尾绳和配重，没有将牵引绳固定在车轮上，而是绕过车轮。尾绳和重量抵消了电机克服输送和提升绳重量的需要，从而将提升电机所需的马力降低了30%，而总功耗保持不变。摩擦式提升机与滚筒式提升机不同，它可以而且通常使用多条绳索，使其具有更大的有效载荷能力，然而，由于它们需要更大的安全系数，因此不适用于非常深的竖井。;;;;;;;;;;;;x
lixiviation_mills;浸磨;;;;;;;;;;;;x
lixiviation_mills_desc;浸磨，又称堆浸，是一种工业开采过程，用于通过一系列化学反应从矿石中提取贵金属、铜、铀和其他化合物，这些化学反应吸收特定矿物，并在它们与其他地球物质分离后重新分离。;;;;;;;;;;;;x
cyanide_milling;氰化物研磨;;;;;;;;;;;;x
cyanide_milling_desc;氰化物法（也称为麦克阿瑟-福雷斯特法）是一种通过将金转化为水溶性配位络合物从低品位矿石中提取金的湿法冶金技术。;;;;;;;;;;;;x
trinitrotoluene;三硝基甲苯;;;;;;;;;;;;x
trinitrotoluene_desc;三硝基甲苯，或称TNT，最早由德国化学家朱利叶斯·威尔布兰德于1863年制备，最初用作黄色染料。多年来，人们一直没有认识到它作为炸药的潜力，这主要是因为它很难引爆，并且其威力不如其他替代品。1891年，另一位德国化学家卡尔·胡瑟曼首次发现了它的爆炸特性。TNT是军事、工业和采矿领域最常用的炸药之一。;;;;;;;;;;;;x
shrinkage_stoping;留矿采矿法;;;;;;;;;;;;x
shrinkage_stoping_desc;留矿法是一种急倾斜、较窄矿体的采矿方法，具有自支撑壁和矿石。它是一种依靠留在采场的破碎矿石作为“工作面”和支撑壁的上悬采矿法。在开采周期中，只有30–35%的爆破矿被开采出来，相当于原地破碎矿的膨胀系数。当采矿完成到下一个上层时，矿石被开采出来。虽然不需要填充由此产生的空隙，但通常用开发过程中产生的废石填充。由于淤泥不均匀，水平间隔很少超过40米。每层都留有可回收的矿柱。;;;;;;;;;;;;x
froth_flotation;泡沫浮选;;;;;;;;;;;;x
froth_flotation_desc;泡沫浮选是一种选择性地分离疏水性物质和亲水性物质的过程。这是用于矿物加工，纸张回收和废水处理行业。从历史上看，这种技术最早用于采矿业，是20世纪最伟大的赋能技术之一。它被称为“硫化矿回收和升级的最重要的单一操作”。;;;;;;;;;;;;x
hydraulic_excavator;液压挖掘机;;;;;;;;;;;;x
hydraulic_excavator_desc;1882年，英国威廉·乔治·阿姆斯特朗公司制造了第一台采用液压技术的挖掘机，并将其用于船体码头的建造。与后来使用液压油的挖掘机不同，水用于操作液压功能。此外，这不是一个真正的液压机，而是一个混合使用电缆操作铲斗，但与一个液压缸操作一套倍增滑轮。这个想法并不成功，无论是在这台机器上，还是在一台由弗兰克·阿姆斯特朗于1914年为美国宾州铁矿公司制造的设计有些相似的机器上，都没有成功。;;;;;;;;;;;;x
entralized_economic_planning;集中化经济计划;;;;;;;;;;;;x
centralized_economic_planning_desc;随着自由民主的更激进的意识形态替代品在20世纪初获得权力，出现了根据国家经济活动方向重建经济组织的机会，这种经济活动方向可与传统市场经济结构的相对成功或失败相比较。共产主义政权和法西斯政权实行的这种集中经济计划，往往在减少失业、增加工业品产量、消除社会劳资矛盾等方面取得了显著的初步成效，这些政权会大肆宣扬，以此证明他们的制度优于自由市场制度。然而，这些社会的社会和经济代价往往很高，对国家控制的抵制造成了残酷镇压的可能性。然而，对于那些对这些计划的负面影响知之甚少的外部世界来说，这些计划似乎提出了一种可行的替代方案，以取代曾是19世纪经济理论标志的自由市场体系。;;;;;;;;;;;;x
bolt_action_rifle_armament;手动枪机步枪装备;;;;;;;;;;;;x
bolt_action_rifle_armament_desc;枪栓动作是一种枪械动作，通过用小手柄打开和关闭枪膛（枪管）来手动操作武器的枪栓。1824年，约翰·尼古拉斯·冯·德赖斯在完成后膛步枪的研制工作后，生产了第一支栓式步枪。在十九世纪后半叶，欧洲军队继续发展栓式步枪，第一次世界大战标志着栓式步枪的使用达到了顶峰，所有参加战争的国家都派出了装备有各种栓式设计的部队。;;;;;;;;;;;;x
existentialism;存在主义;;;;;;;;;;;;x
existentialism_desc;存在主义有许多来源。在某种程度上，它可以被解释为一个激进的个人主义追溯到克尔凯郭尔和尼采，但它是更多。它也是一个概念，给予不是真正的给予，但只有通过解释的过程才有意义，它是从胡塞尔那里得到的，更间接地从布雷塔诺那里得到的。然而，海德格尔以及后来的萨特、波伏娃和加缪进一步将其付诸实践，并将其重点放在赋予人意义的东西上，人应该被理解为一个可以自由行动的存在，从而创造自己的意义，而不是更僵硬、过时的笛卡尔理想。;;;;;;;;;;;;x
polyphase_system;多相系统;;;;;;;;;;;;x
polyphase_system_desc;多相系统是一种有效传输交流电的方法。在它里面，两个或多个相位同时运动。在工业应用中，三个波是标准的，尽管最初使用的是两个相位。尼古拉·特斯拉发明的多相系统意味着托马斯·阿尔瓦·爱迪生和他的直流电的最终损失。;;;;;;;;;;;;x
young_school_doctrine;绿水学派;;;;;;;;;;;;x
young_school_doctrine_desc;“青年学派”是一个战略性的海军概念，提倡使用小型、装备精良的部队来打击更大的战舰舰队，以及能够结束敌对国家贸易的商业袭击者。;;;;;;;;;;;;x
fleet_in_being_doctrine;存在舰队学说;;;;;;;;;;;;x
fleet_in_being_doctrine_desc;“存在舰队”的概念是基于这样一个假设，即舰队在港口是相对安全的，即使靠近敌人。保持“舰队存在”，可以保持一种积极的威胁，迫使敌人留在该地区，并阻止他们在其他地方采取主动。;;;;;;;;;;;;x
sea_power_doctrine;海权学说;;;;;;;;;;;;x
sea_power_doctrine_desc;海权是一个国家将其军事力量扩展到海洋的手段。以一个国家不顾对手和竞争者而利用海洋的能力来衡量，它包括各种各样的要素，如作战艇和武器、辅助艇、商业航运、基地和训练有素的人员。;;;;;;;;;;;;x
neocolonialism_doctrine;海军帝国主义学说;;;;;;;;;;;;x
neocolonialism_doctrine_desc;帝国主义是一个国家政府、实践或主张扩大权力和统治权，特别是通过直接取得领土或获得对其他地区的政治和经济控制。;;;;;;;;;;;;x
ship_construction;建造与动力;;;;;;;;;;;;x
steamers;明轮蒸汽船;;;;;;;;;;;;x
iron_steamers;螺旋桨蒸汽船;;;;;;;;;;;;x
steamer_shipyard_construction;轮船制造厂;;;;;;;;;;;;x
steamer_shipyard_construction_desc;建造蒸汽船不是一件容易的事，因此我们需要先设计一个适当规模的造船厂才能开始建造。;;;;;;;;;;;;x
clipper_shipyard_construction;帆船制造厂;;;;;;;;;;;;x
clipper_shipyard_construction_desc;建造像风帆战舰这样的巨轮并非易事，因此我们需要首先设计一个适当规模的造船厂来开始建造。;;;;;;;;;;;;x
western_shipyards;造船厂;;;;;;;;;;;;x
western_shipyards_l;造船厂;;;;;;;;;;;;x
no_western_shipyards;传统造船厂;;;;;;;;;;;;x
no_western_shipyards_l;传统造船厂;;;;;;;;;;;;x
no_western_shipyards_desc;我们的造船厂是以传统工艺为基础建立起来的。;;;;;;;;;;;;x
yes_western_shipyards;西式造船厂;;;;;;;;;;;;x
yes_western_shipyards_l;西式造船厂;;;;;;;;;;;;x
yes_western_shipyards_desc;我们的造船厂是在外国专家指导下兴建起来的，它将允许我们建造更高吨位的船舶。;;;;;;;;;;;;x
old_style_family_business_desc;这种商业文化氛围意味着业主将生意视为家族企业。私人产业与公司财产间的界限相当模糊。经营者的决策通常是情绪化的，这意味着他们能够承担更高的投资风险，尽管是以专业性为代价的。;;;;;;;;;;;;x
switch_to_traditional_academic_title;传统学术界;;;;;;;;;;;;x
switch_to_traditional_academic_desc;学术界内部有许多人认为我们目前的学术方向是错误的，我们应该采用更为传统的学术面貌。;;;;;;;;;;;;x
czech_tech_school;斯柯达工厂;;;;;;;;;;;;x
japanese_tech_school;主权线-利益线;;;;;;;;;;;;x
naval_tech_school;海权与商船队;;;;;;;;;;;;x
switch_to_navy_tech_title;海权与商船队;;;;;;;;;;;;x
developing_tech_school;发展中的学术界;;;;;;;;;;;;x
genetics_heredity;遗传学;;;;;;;;;;;;x
genetics_heredity_desc;遗传学是人类对生命体系认知过程中重要的一步。孟德尔（1822—1884）曾假设生物体的一些性状是保存在某种有机物中的，并能在繁殖过程中进行转移，他进行了豌豆试验并将之写成了论文。;;;;;;;;;;;;x
modern_winemaking;工业化酿酒工艺;;;;;;;;;;;;x
modern_winemaking_desc;尽管酿酒是门相当古老的工艺，但维持酿酒生产线所需的专业知识和设备对于该行业的未来发展而言至关重要。;;;;;;;;;;;;x
bottling_process;装瓶加工;;;;;;;;;;;;x
bottling_process_desc;为恰当有效地容纳、分装饮品而诞生的现代装瓶技术，对酒水行业的未来而言相当重要。;;;;;;;;;;;;x
schrapnel_standard_design;标准化榴霰弹设计;;;;;;;;;;;;x
schrapnel_standard_design_desc;榴霰弹是专用于杀伤软目标的弹种，其内部容纳大量弹丸，在接近目标时爆炸使它们沿着炮弹行进的方向溅射直至命中目标。榴霰弹的杀伤力几乎完全取决于炮弹的飞行速度，最终定型后的榴霰弹设计与亨利·施拉普内尔发明它时的样品差距很大，标志着19世纪军事技术的高速发展。;;;;;;;;;;;;x
barbed_wire_defense;铁丝网防御;;;;;;;;;;;;x
barbed_wire_defense_desc;“带刺铁丝网”是一种钢制线圈围栏，线圈之间留有锋利的边缘与针脚，通常用作建立廉价的栅栏，有时也会被挂在墙上阻碍攀爬。铁丝网也是堑壕战中构筑防御工事时的明星角色，它们能够有效阻碍步兵们的冲锋。;;;;;;;;;;;;x
helmet_mass_production;头盔批量化生产;;;;;;;;;;;;x
helmet_mass_production_desc;火炮与现代机枪的运用使得战场对头盔的需求再度兴起，法国的亚德里安、英国的布罗迪以及德式的标准钢盔，它们迅速成为各国武装力量的标配。截至20世纪初，这些头盔已经能够为士兵抵御榴霰弹与破片的打击提供专业保护。;;;;;;;;;;;;x
camouflage_uniforms;迷彩服;;;;;;;;;;;;x
camouflage_uniforms_desc;“伪装”的含义是，利用某种道具、保护色或灯光明暗等组合来干扰甚至完全隐匿自己的行踪。现代战争的死亡率日益提升，为士兵更换传统上“光鲜亮丽”的制服令他们更难被敌人杀死似乎是更为稳健的做法。;;;;;;;;;;;;x
rotary_kiln;回转炉;;;;;;;;;;;;x
rotary_kiln_desc;“无尽式”旋转窑炉能够对加热煅烧的过程施加近乎完美的控制，使产出的水泥品质得到很好的提升。旋转窑炉是座圆柱形容器，相对于水平面略微倾斜，围绕轴线缓慢旋转。待处理的原料则被送入圆筒的上端。窑炉旋转时，新添加的原料逐渐向下运动，其间可能经过一定量的混合与搅拌。外部锅炉或窑内火焰产生的热浪通常沿加工材料运动的反方向烘烤它们，有时也采用同向通风。;;;;;;;;;;;;x
stiff_plastic_brickmaking_machine;硬塑砖料成型机;;;;;;;;;;;;x
stiff_plastic_brickmaking_machine_desc;采用硬塑成形工艺的机器将提前捣碎的砖粉与经过筛选的粘土相混合，形成硬塑颗粒状物质。混合过程可以在槽式混合机或搅拌机中实现，砖料成型则分为两步骤：以机械力压迫硬凝膏进入模具，再通过挤压凝块本身使砖块最终成形。;;;;;;;;;;;;x
hot_blast;热风法;;;;;;;;;;;;x
regenerative_furnaces;蓄热式加热炉;;;;;;;;;;;;x
electric_furnace;电弧炉;;;;;;;;;;;;x
advanced_metallurgy;平炉;;;;;;;;;;;;x
pneumatic_and_hydraulics;气动与液压;;;;;;;;;;;;x
jiggs;夹具;;;;;;;;;;;;x
jiggs_desc;夹具是机床装置的组成部分，在每种情况下都经过专门设计来定位工件，将其牢牢固定在适当位置，并引导电动工具的运动。夹具也可以作为工具或模板的引导，如在家具行业中。;;;;;;;;;;;;x
dobby_loom;多臂织机;;;;;;;;;;;;x
dobby_loom_desc;多臂织机是一种地板织机，它用一种叫做多臂的装置控制所有经纱。多臂织机的主要优点是可以生产出更复杂的设计。多臂织机可由带销钉的木套操作，销钉围绕织机上方的一个辊子旋转。木套中的销钉与提升计划相对应，该计划控制提升哪些线束。也可以使用穿孔纸样卡。;;;;;;;;;;;;x
cotton_gin;轧棉机;;;;;;;;;;;;x
