#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
war_reparations;战争赔款;;;;;;;;;;;;x
war_reparations_desc;要求$RECIPIENT$§Y赔款§W;;;;;;;;;;;;x
war_reparations_short;要求赔款;;;;;;;;;;;;x
war_reparations_setup;要求$RECIPIENT$§Y赔款§W;;;;;;;;;;;;x
install_democracy_make_puppet;扶持民主傀儡政府;;;;;;;;;;;;x
install_democracy_make_puppet_desc;在该国首都扶持§Y民主傀儡政府§W;;;;;;;;;;;;x
install_democracy_make_puppet_short;在$RECIPIENT$扶植民主傀儡政府;;;;;;;;;;;;x
install_democracy_make_puppet_setup;在$RECIPIENT$扶植民主傀儡政府;;;;;;;;;;;;x
install_communism_make_puppet;扶持共产主义傀儡政府;;;;;;;;;;;;x
install_communism_make_puppet_desc;在该国首都扶持§Y共产主义傀儡政府§W;;;;;;;;;;;;x
install_communism_make_puppet_short;在$RECIPIENT$扶植共产主义傀儡政府;;;;;;;;;;;;x
install_communism_make_puppet_setup;在$RECIPIENT$扶植共产主义傀儡政府;;;;;;;;;;;;x
install_fascism_make_puppet;扶持法西斯傀儡政府;;;;;;;;;;;;x
install_fascism_make_puppet_desc;在该国首都扶持§Y法西斯傀儡政府§W;;;;;;;;;;;;x
install_fascism_make_puppet_short;在$RECIPIENT$扶植法西斯傀儡政府;;;;;;;;;;;;x
install_fascism_make_puppet_setup;在$RECIPIENT$扶植法西斯傀儡政府;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_FRA_EGY;$ORDER$法国干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_NET_EGY;$ORDER$荷兰干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_SPA_EGY;$ORDER$西班牙干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_AUS_EGY;$ORDER$奥地利干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_RUS_EGY;$ORDER$俄国干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_PRU_EGY;$ORDER$普鲁士干涉埃及战争;;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME_ENG_EGY;$ORDER$英国干涉埃及战争;;;;;;;;;;;;x
AGRESSION_WAR_NAME_TUR_ITA;$ORDER$意土战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_QNG_PGG;$ORDER$云南回变;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_QNG_UYG;$ORDER$西北回变;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_ANY_NAME_QNG_XBI;$ORDER$西北回变;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_ANY_NAME_BHR_QAT;$ORDER$卡塔尔-巴林战争;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_ANY_NAME_BHR_QAT;$ORDER$卡塔尔-巴林战争;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_ANY_NAME_RUS_CIR;$ORDER$俄罗斯-切尔克西亚战争;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_ANY_NAME_RUS_CIR;$ORDER$俄罗斯-切尔克西亚战争;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_ANY_NAME_RUS_DAG;$ORDER$穆尔战争;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_ANY_NAME_RUS_DAG;$ORDER$穆尔战争;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_ANY_NAME_ENG_PNJ;$ORDER$英锡战争;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_ANY_NAME_ENG_PNJ;$ORDER$英锡战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_ARC_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_ARC_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
NO_ALLOWED_STATES;（没有可以割让的地区）;;;;;;;;;;;;x
po_reduce_prestige;威望减少§R-$VALUE$§W;;;;;;;;;;;;x
NORMAL_PUNITIVE_EXPEDITION_WAR_NAME;$ORDER$$FIRST$-$SECOND$战争;;;;;;;;;;;;x
AGRESSION_PUNITIVE_EXPEDITION_WAR_NAME;$ORDER$$FIRST$-$SECOND$战争;;;;;;;;;;;;x
NORMAL_PUNITIVE_EXPEDITION_WAR_NAME_ENG_QNG;$ORDER$鸦片战争;;;;;;;;;;;;x
treaty_port_casus_belli;强租口岸;;;;;;;;;;;;x
treaty_port_casus_belli_desc;强制§Y该国§W签订§Y不平等条约§W，割让§Y租借地§W。(需要有可用租借地);;;;;;;;;;;;x
treaty_port_casus_belli_short;签订不平等条约;;;;;;;;;;;;x
treaty_port_casus_belli_setup;强制§Y该国§W签订§Y不平等条约§W，割让§Y租借地§W。(需要有可用租借地);;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_HAI_DOM;$ORDER$多米尼加独立战争;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_NAME_HAI_DOM;$ORDER$多米尼加独立战争;;;;;;;;;;;;x
AGRESSION_WAR_GUNBOAT_NAME;炮舰外交;;;;;;;;;;;;x
status_quo;维持现状;;;;;;;;;;;;x
AGRESSION_WAR_BOXER_NAME;义和团战争;;;;;;;;;;;;x
call_allies_cb;召唤盟友;;;;;;;;;;;;x
call_allies_cb_desc;召唤盟友进入战争;;;;;;;;;;;;x
AGRESSION_WAR_ALL_CORES_NAME;$ORDER$$FIRST$解放战争;;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME;$ORDER$$FIRST$解放战争;;;;;;;;;;;;x
AGRESSION_WAR_HUMILIATE_NAME;$ORDER$$FIRST$羞辱$SECOND$战争;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME;$ORDER$$FIRST$控制$SECOND_COUNTRY$战争;;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$$FIRST$-$SECOND$战争;;;;;;;;;;;;x
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$$FIRST$侵略战争;;;;;;;;;;;;x
NORMAL_WAR_DISMANTLE_NAME;$ORDER$$FIRST$肢解$SECOND$帝国战争;;;;;;;;;;;;x
AGRESSION_WAR_DISMANTLE_NAME;$ORDER$$FIRST$侵略战争;;;;;;;;;;;;x
NORMAL_WAR_AUSTRIAN_EMPIRE_NAME;$ORDER$$FIRST$-$SECOND$帝国重建战争;;;;;;;;;;;;x
AGRESSION_WAR_AUSTRIAN_EMPIRE_NAME;$ORDER$$FIRST$-$SECOND$帝国重建战争;;;;;;;;;;;;x
NORMAL_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST$-$SECOND$巴尔干战争;;;;;;;;;;;;x
AGRESSION_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST$-$SECOND$巴尔干战争;;;;;;;;;;;;x
NORMAL_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST$-$SECOND$反帝国主义战争;;;;;;;;;;;;x
AGRESSION_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST$-$SECOND$反帝国主义战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST$-$SECOND$ 美国重建战争;;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST$-$SECOND$ 美国重建战争;;;;;;;;;;;;x
NORMAL_WAR_HOLY_LAND_NAME;$ORDER$$FIRST$-$SECOND$黎凡特战争;;;;;;;;;;;;x
AGRESSION_WAR_HOLY_LAND_NAME;$ORDER$$FIRST$-$SECOND$黎凡特战争;;;;;;;;;;;;x
NORMAL_WAR_BRITISH_RAJ_NAME;$ORDER$$SECOND$英属印度战争;;;;;;;;;;;;x
AGRESSION_WAR_BRITISH_RAJ_NAME;$ORDER$$SECOND$英属印度战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_FSA;$ORDER$美国内战;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_CSA_USA;$ORDER$美国内战;;;;;;;;;;;;x
NORMAL_WAR_CHINA_REUNIFICATION;$ORDER$中华统一战争;;;;;;;;;;;;x
AGRESSION_WAR_CHINA_REUNIFICATION;$ORDER$中华统一战争;;;;;;;;;;;;x
NORMAL_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST$圣战;;;;;;;;;;;;x
AGRESSION_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST$圣战;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_SAT;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_CHO;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_TOS;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_KAG;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_SEN;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_YZW;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_TRN;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_ORA;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_NAL;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_EGY;$ORDER$东方危机;;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_QNG;$ORDER$鸦片战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_SHW_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_SHW_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_SHW_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_SHW_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_GON_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_GON_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_GON_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_GON_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_TIG_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_TIG_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_TIG_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_TIG_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$克里米亚战争;;;;;;;;;;;;x
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$克里米亚战争;;;;;;;;;;;;x
NORMAL_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$FIRST$$COUNTRY_ADJ$复国战争;;;;;;;;;;;;x
AGRESSION_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$FIRST$$COUNTRY_ADJ$复国战争;;;;;;;;;;;;x
NORMAL_WAR_COLONIAL_RECONQUEST_NAME;$ORDER$$FIRST$殖民地再征服战争;;;;;;;;;;;;x
AGRESSION_WAR_COLONIAL_RECONQUEST_NAME;$ORDER$$FIRST$殖民地再征服战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_ROM;$ORDER$罗马尼亚独立战争;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_TUR_ROM;$ORDER$罗马尼亚独立战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_IRE;$ORDER$爱尔兰独立战争;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_ENG_IRE;$ORDER$爱尔兰独立战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_NEJ_HAL;$ORDER$阿拉伯主导权战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_HAL_NEJ;$ORDER$阿拉伯主导权战争;;;;;;;;;;;;x
NORMAL_WAR_NAME_ENG_USA;$ORDER$$FIRST$-$SECOND$战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_USA;$ORDER$$FIRST$征服$STATE$的战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_ENG_USA;$ORDER$$FIRST$解放$STATE$的战争;;;;;;;;;;;;x
AGRESSION_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$美墨战争;;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$美墨战争;;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_QNG_TPG;太平天国战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_QNG_TPG;太平天国战争;;;;;;;;;;;;x
punitive_effects;国耻;;;;;;;;;;;;x
punitive_effects_desc;我们在胜利者面前受尽屈辱，战争赔款的惩罚性影响已经令人民苦不堪言。我国无法发动战争，除非别国首先对我方宣战。;;;;;;;;;;;;x
no_more_war;不要再战了;;;;;;;;;;;;x
no_more_war_desc;我们的人民已经厌倦了战争，他们的作战热情很难在短时间内复苏，因此我国目前发起战争的能力相当有限。§Y注意：这意味着在此修正期间，你可用的宣战理由将变得非常之少。§W;;;;;;;;;;;;x
end_the_war;结束战争;;;;;;;;;;;;x
end_the_war_desc;我国的敌人战败了。人民呼吁政府尽快结束战争，即使我们得不到预先希望的一切。;;;;;;;;;;;;x
dismantle_cb;肢解国家;;;;;;;;;;;;x
dismantle_cb_desc;强迫一位敌对§Y列强§W肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_short;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
dismantle_cb_setup;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
dismantle_cb_add;肢解国家;;;;;;;;;;;;x
dismantle_cb_add_desc;强迫一位敌对§Y列强§W肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_add_short;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
dismantle_cb_add_setup;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
dismantle_cb_add_new;肢解国家;;;;;;;;;;;;x
dismantle_cb_add_new_desc;强迫一位敌对§Y列强§W肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_add_new_short;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
dismantle_cb_add_new_setup;强制$RECIPIENT$解散帝国;;;;;;;;;;;;x
great_war_install_democracy;建立民主政权;;;;;;;;;;;;x
great_war_install_democracy_desc;在该国首都建立§Y友好的民主政权§W;;;;;;;;;;;;x
great_war_install_democracy_short;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
great_war_install_democracy_setup;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
great_war_install_fascism;建立法西斯政权;;;;;;;;;;;;x
great_war_install_fascism_desc;在该国首都§Y建立友好的法西斯政权§W;;;;;;;;;;;;x
great_war_install_fascism_short;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
great_war_install_fascism_setup;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
great_war_install_communism;建立共产主义政权;;;;;;;;;;;;x
great_war_install_communism_desc;在该国首都§Y建立友好的共产主义政权§W;;;;;;;;;;;;x
great_war_install_communism_short;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
great_war_install_communism_setup;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
install_democracy;建立民主政权;;;;;;;;;;;;x
install_democracy_desc;在该国首都建立§Y友好的民主政权§W;;;;;;;;;;;;x
install_democracy_short;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
install_democracy_setup;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
install_fascism;建立法西斯政权;;;;;;;;;;;;x
install_fascism_desc;在该国首都§Y建立友好的法西斯政权§W;;;;;;;;;;;;x
install_fascism_short;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
install_fascism_setup;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
install_communism;建立共产主义政权;;;;;;;;;;;;x
install_communism_desc;在该国首都§Y建立友好的共产主义政权§W;;;;;;;;;;;;x
install_communism_short;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
install_communism_setup;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
great_war_liberate;解放;;;;;;;;;;;;x
great_war_liberate_desc;从压迫者手中解放一个§Y国家§W;;;;;;;;;;;;x
great_war_liberate_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
great_war_liberate_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
great_war_acquire_core;获得核心;;;;;;;;;;;;x
great_war_acquire_core_desc;获得我们视为§Y核心领土§W的敌方§Y省份§W;;;;;;;;;;;;x
great_war_acquire_core_short;获得$STATE$;;;;;;;;;;;;x
great_war_acquire_core_setup;从$RECIPIENT$获得核心领土$STATE$;;;;;;;;;;;;x
great_war_place_in_the_sun;阳光下的地盘;;;;;;;;;;;;x
great_war_place_in_the_sun_desc;获得敌方的一个§Y殖民领§W;;;;;;;;;;;;x
great_war_place_in_the_sun_short;获得$STATE$;;;;;;;;;;;;x
great_war_place_in_the_sun_setup;获得$RECIPIENT$的殖民地$STATE$;;;;;;;;;;;;x
great_war_release_puppet;释放傀儡国;;;;;;;;;;;;x
great_war_release_puppet_short;$THIRD$获得独立;;;;;;;;;;;;x
great_war_release_puppet_setup;从$RECIPIENT$的控制下中释放$THIRD$;;;;;;;;;;;;x
great_war_release_puppet_desc;从宗主国手中解放一个§Y附庸国§W;;;;;;;;;;;;x
great_war_take_from_sphere;争夺势力范围;;;;;;;;;;;;x
great_war_take_from_sphere_desc;将一个国家移出他所在的§Y势力范围§W并纳入我方控制。;;;;;;;;;;;;x
great_war_take_from_sphere_short;将$THIRD$从其原本的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
great_war_take_from_sphere_setup;将$THIRD$从$RECIPIENT$的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
add_to_sphere_AI;纳入势力范围;;;;;;;;;;;;x
add_to_sphere_AI_desc;将该国纳入我们的§Y势力范围§W;;;;;;;;;;;;x
add_to_sphere_AI_short;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
add_to_sphere_AI_setup;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
unification_add_to_sphere;民族统一战争(纳入势力范围);;;;;;;;;;;;x
unification_add_to_sphere_desc;将§Y同文化组国家§W添加入我们的§Y势力范围§W;;;;;;;;;;;;x
unification_add_to_sphere_short;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
unification_add_to_sphere_setup;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
take_from_sphere_AI;争夺势力范围;;;;;;;;;;;;x
take_from_sphere_AI_desc;将一个国家移出他所在的§Y势力范围§W并纳入我方控制。;;;;;;;;;;;;x
take_from_sphere_AI_short;将$THIRD$从其原本的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
take_from_sphere_AI_setup;将$THIRD$从$RECIPIENT$的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
free_peoples_AI;解放民族;;;;;;;;;;;;x
free_peoples_AI_desc;从压迫者手中解放一个§Y国家§W;;;;;;;;;;;;x
free_peoples_AI_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
free_peoples_AI_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
free_peoples;解放人民;;;;;;;;;;;;x
free_peoples_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
free_peoples_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
free_allied_cores;解放盟国核心领土;;;;;;;;;;;;x
free_allied_cores_desc;解放你势力范围内§Y同盟国家§W的核心领土;;;;;;;;;;;;x
free_allied_cores_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
free_allied_cores_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
release_puppet_AI;释放傀儡国;;;;;;;;;;;;x
release_puppet_AI_short;$THIRD$获得独立;;;;;;;;;;;;x
release_puppet_AI_setup;从$RECIPIENT$的控制下中释放$THIRD$;;;;;;;;;;;;x
release_puppet_AI_desc;从宗主国手中解放一个§Y附庸国§W;;;;;;;;;;;;x
demand_concession_NI_casus_belli;索要殖民地;;;;;;;;;;;;x
demand_concession_NI_casus_belli_desc;强令§Y未开化国家§W割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_NI_casus_belli_setup;要求$RECIPIENT$割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_NI_casus_belli_short;索要$STATE$;;;;;;;;;;;;x
demand_concession_BC_casus_belli;索要殖民地;;;;;;;;;;;;x
demand_concession_BC_casus_belli_desc;强令§Y未开化国家§W割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_BC_casus_belli_setup;要求$RECIPIENT$割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_BC_casus_belli_short;索要$STATE$;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli;建立保护国;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_desc;吞并§Y未开化国家§W，使其成为我们的保护国。;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_setup;吞并$RECIPIENT$，成为我们的保护国;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_short;吞并$RECIPIENT$;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli;建立保护国;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_desc;吞并§Y未开化国家§W，使其成为我们的保护国。;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_setup;吞并$RECIPIENT$，成为我们的保护国;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_short;吞并$RECIPIENT$;;;;;;;;;;;;x
unification_humiliate;宣示霸权;;;;;;;;;;;;x
unification_humiliate_desc;将一个国家移出他所在的§Y势力范围§W并纳入我方控制。;;;;;;;;;;;;x
unification_humiliate_setup;将$THIRD$从$RECIPIENT$的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
unification_humiliate_short;将$THIRD$从其原本的势力范围中移出并纳入我国势力范围;;;;;;;;;;;;x
claim_colonial_region;有效占领-索要领土;;;;;;;;;;;;x
claim_colonial_region_desc;根据西非会议第35条，强制一个§Y未开化国家§W割让我们拥有主权宣称的领土，该条规定了有效占领的原则。;;;;;;;;;;;;x
claim_colonial_region_setup;根据西非会议第35条，要求$RECIPIENT$割让我们拥有主权宣称的领土，该条规定了有效占领的原则。;;;;;;;;;;;;x
claim_colonial_region_short;索要$STATE$;;;;;;;;;;;;x
claim_colonial_region_full;有效占领-吞并;;;;;;;;;;;;x
claim_colonial_region_full_desc;根据西非会议第35条，强制一个§Y未开化国家§W成为我们的保护国，该条规定了划定势力范围的原则。;;;;;;;;;;;;x
claim_colonial_region_full_setup;根据西非会议第35条，强制$RECIPIENT$成为我们的保护国，该条规定了划分势力范围的原则。;;;;;;;;;;;;x
claim_colonial_region_full_short;吞并$RECIPIENT$;;;;;;;;;;;;x
colonial_conquest;殖民征服;;;;;;;;;;;;x
colonial_conquest_desc;获取我们有§Y宣称§W的敌方§Y殖民地§W，但这将为我们带来§R0.5～2点§W的随机§R恶名§W。;;;;;;;;;;;;x
colonial_conquest_setup;从$RECIPIENT$获得$STATE$;;;;;;;;;;;;x
colonial_conquest_short;获得$STATE$;;;;;;;;;;;;x
colonial_conquest_full;帝国主义-吞并;;;;;;;;;;;;x
colonial_conquest_full_desc;迫使一个我们拥有§Y殖民宣称§W的§Y未开化国家§W成为保护国。这将给我们带来§R0.5到2§W点恶名，我们必须§Y等待5年§W才能再次使用帝国主义理由。;;;;;;;;;;;;x
colonial_conquest_full_setup;迫使$RECIPIENT$成为保护国。这将给我们带来§R0.5到2§W点恶名，我们必须§Y等待5年§W才能再次使用帝国主义理由。;;;;;;;;;;;;x
colonial_conquest_full_short;吞并$RECIPIENT$;;;;;;;;;;;;x
annex_africa;瓜分非洲——索要领土;;;;;;;;;;;;x
annex_africa_desc;强令§Y未开化国家§W依据国际列强会议原则割让领土。;;;;;;;;;;;;x
annex_africa_setup;依据国际列强会议原则，强令$RECIPIENT$割让领土。;;;;;;;;;;;;x
annex_africa_short;索要$STATE$;;;;;;;;;;;;x
annex_africa_full;瓜分非洲——吞并;;;;;;;;;;;;x
annex_africa_full_desc;强令§Y未开化国家§W依据国际列强会议原则成为我们的保护国。;;;;;;;;;;;;x
annex_africa_full_setup;依据国际列强会议原则，吞并$RECIPIENT$。;;;;;;;;;;;;x
